index,name,bmad_key,scibmad_kind,bmad_length_m,scibmad_length_m,length_error_m,local_R_max,local_R_fro,local_R_row,local_R_col,vec0_max,orbit_out_max,bmad_affine_residual,cumulative_R_max
"435","D217","Drift","Drift","0.13605400000000145","0.136054","1.4432899320127035e-15","4.844014833693677e-8","8.014376851611053e-8","1","2","1.2589143801768986e-13","3.1371807820805564e-12","7.875126004325099e-11","0.004664108007433221"
"436","Q49AE","Quadrupole","Quadrupole","0.4399999999999977","0.44","2.275957200481571e-15","1.7381857089771025e-6","1.8440827507071109e-6","1","2","1.9138574333188788e-9","9.55343993041917e-10","2.764828669829522e-10","0.004823439944978247"
"437","D218","Drift","Drift","1.1789999999999736","1.179","2.6423307986078726e-14","4.901688832603668e-8","8.05807274574712e-8","1","2","2.1167151184178697e-12","1.3048768662815569e-11","8.027015423878181e-11","0.005360529940114489"
"438","DET_49E","Marker","Marker","0.0","0.0","0.0","0.0","0.0","1","1","0.0","0.0","0.0","0.005360529940114489"
"439","D219","Drift","Drift","0.2669580000000451","0.266958","4.5130565951012613e-14","4.688961036114492e-8","1.0004472664989457e-7","1","2","4.893587762370603e-13","2.9414108952338647e-12","7.788658503956117e-11","0.005482096394940683"
"440","Q49E","Quadrupole","Quadrupole","0.9499999999999886","0.95","1.1324274851176597e-14","8.017742447630205e-6","9.306162963475344e-6","1","2","1.2784236701375573e-8","6.396947892402249e-9","4.088244230995852e-10","0.005130965496064732"
"441","D220","Drift","Drift","0.3079579999999851","0.307958","1.4932499681208355e-14","4.4715881374993854e-8","9.181098293300014e-8","5","6","7.500035695763612e-13","4.162907865645771e-12","6.677251899187345e-11","0.004766432636428064"
"442","SK_Q48E","Quadrupole","Quadrupole","0.2540000000000191","0.254","1.9095836023552692e-14","3.5477962750940506e-6","4.5028285177359085e-6","1","2","8.234305222051819e-9","4.127157995567621e-9","4.625394300428534e-11","0.0044651598230434075"
"443","D221","Drift","Drift","0.04550000000000409","0.0455","4.093947403305265e-15","3.553043509407772e-8","6.184678640075454e-8","1","2","4.4071868665840897e-13","5.154769840143292e-12","1.4512228658364323e-10","0.004411305732123338"
"444","VKICK_49E","Kicker","Kicker","0.1269999999999527","0.127","4.729550084903167e-14","4.014426839180855e-8","9.255364745319067e-8","5","2","2.850828566320658e-13","1.4210030721550915e-12","5.6332294948516215e-11","0.004260982720445838"
"445","D222","Drift","Drift","0.12350000000003547","0.1235","3.547162563677375e-14","4.400782438462869e-8","8.61242776694759e-8","3","4","4.819506667379556e-13","8.158863287668211e-12","1.6779581798456386e-10","0.004114782289221353"
"446","OCT_48E","Octupole","Octupole","0.3809999999999718","0.381","2.8199664825478976e-14","4.057643589952765e-8","7.5967805510171e-8","1","4","3.144751430002459e-12","4.2630083491035364e-12","8.142172179537166e-11","0.003663783839710888"
"447","D223","Drift","Drift","0.0635000000000332","0.0635","3.319566843629218e-14","3.679754533025825e-8","7.570085656063637e-8","3","4","1.425414012109786e-13","5.1571837078601135e-12","9.087922688694183e-11","0.003588607925580689"
"448","HKICK_49E","Kicker","Kicker","0.12700000000000955","0.127","9.547918011776346e-15","4.014426839180855e-8","9.255364745319067e-8","5","2","2.850828566320658e-13","1.4210022047933535e-12","5.6332294948516215e-11","0.003438284913903189"
"449","D224","Drift","Drift","0.26922199999995655","0.269222","4.346523141407488e-14","3.9587367051119315e-8","9.46287442549113e-8","1","2","4.5232612944135257e-13","5.828546467082779e-12","9.480373430736933e-11","0.003683243005263792"
"450","VKICK_48E","Kicker","Kicker","0.20300000000003138","0.203","3.136380044566067e-14","3.740719304310466e-8","7.060160217974506e-8","5","2","5.816678864218136e-13","6.232570015640704e-12","1.0560932602607723e-10","0.003879888619119587"
"451","D225","Drift","Drift","0.12631999999996424","0.12632","3.574918139293004e-14","3.559989975032707e-8","5.92658000179037e-8","1","2","3.6809713240292435e-13","1.9685000157698695e-12","7.501634383122457e-11","0.004002263846094145"
"452","Q48E","Quadrupole","Quadrupole","0.6000000000000227","0.6","2.275957200481571e-14","2.7060971089509778e-6","3.869626528438235e-6","1","2","4.856817666792912e-9","2.4222586679500946e-9","4.824521893098677e-10","0.00417030191694967"
"453","D226","Drift","Drift","0.1903199999999856","0.19032","1.4377388168895777e-14","4.550939270144493e-8","8.205417497219585e-8","3","6","7.512228244819019e-14","7.34114277613912e-12","8.296516197572185e-11","0.004090891778662176"
"454","DET_48E","Marker","Marker","0.0","0.0","0.0","0.0","0.0","1","1","0.0","0.0","0.0","0.004090891778662176"
"455","D227","Drift","Drift","0.19800000000003593","0.198","3.5915714846623814e-14","1.6576606530542505e-8","3.222717967301849e-8","3","6","3.896899690124702e-13","7.217600486459502e-12","2.4679432000622448e-11","0.004008281696614491"
"456","V_SEP_48E","ELSeparator","Kicker","2.6469999999999914","2.647","8.43769498715119e-15","1.5295134749848671e-6","3.024829363202237e-6","3","4","2.2057807917368903e-7","2.2059124886859805e-7","1.4739338829752012e-9","0.0029040583774950224"
"457","D228","Drift","Drift","0.3366709999999671","0.336671","3.291811268013589e-14","4.821644580812588e-8","8.202301478911804e-8","5","6","4.2183472007121396e-13","4.173068141044567e-13","2.2948353287088885e-11","0.002763595598017754"
"458","B48E","SBend","SBend","2.9453680000000304","2.945367833837","1.6616303044614256e-7","2.135043160067518e-5","3.0220967589931957e-5","4","4","6.793086302790329e-10","6.640114167739313e-10","2.9531258601017294e-10","0.0024262733428773164"
"459","D229","Drift","Drift","0.46938299999999344","0.469383","6.5503158452884236e-15","4.951557216613563e-8","9.22239632425512e-8","5","2","1.2054915624720144e-14","6.3169846754190274e-12","4.9921225004278744e-11","0.0025417070176753653"
"460","VKICK_47E","Kicker","Kicker","0.2540000000000191","0.254","1.9095836023552692e-14","3.4592815718291604e-8","6.26610016179849e-8","5","6","2.0781333290415221e-13","1.9964818101687876e-12","2.5450835991654153e-11","0.0026041729114673617"
"461","D230","Drift","Drift","-0.05380000000002383","-0.0538","2.3828161666017422e-14","4.749604860537787e-8","1.0522169066777089e-7","5","2","6.221866177362086e-15","5.740842283703026e-12","5.108141904255903e-11","0.002590940436964173"
"462","DET_47E","Marker","Marker","0.0","0.0","0.0","0.0","0.0","1","1","0.0","0.0","0.0","0.002590940436964173"
"463","D231","Drift","Drift","0.12054699999998775","0.120547","1.2254086634300165e-14","3.7576954783902217e-8","6.365632034564895e-8","3","4","1.6524705430121543e-14","6.223816275720273e-12","2.8248432998138895e-11","0.0026205826612419325"
"464","Q47AE","Quadrupole","Quadrupole","0.6000000000000227","0.6","2.275957200481571e-14","2.8324029210935464e-7","3.371056706878839e-7","1","2","1.5248770388748278e-10","7.43264009367417e-11","2.276099838119383e-10","0.0025984544640328955"
"465","D232","Drift","Drift","0.5017500000000155","0.50175","1.5432100042289676e-14","4.04619709745675e-8","6.434322921985744e-8","5","4","1.399345207168515e-15","6.6185838548064174e-12","4.784799997620964e-12","0.002438442063040558"
"466","B47AE","SBend","SBend","3.177221999999972","3.177222","2.7977620220553945e-14","8.400000000019503e-6","1.271962098996731e-5","4","4","4.0326590360413815e-10","4.2051228800888806e-10","1.6117525906576488e-10","0.0015389028138059757"
"467","D233","Drift","Drift","0.846240000000023","0.84624","2.298161660974074e-14","3.8505575891022896e-8","5.916601932446858e-8","1","6","4.768463368031652e-15","6.1027411422942546e-12","7.55544596071217e-12","0.0016608493708680783"
"468","SK_Q47E","Quadrupole","Quadrupole","0.125","0.125","0.0","3.0637647728329806e-8","4.474060812217346e-8","5","2","9.848545590163127e-14","6.174609868542236e-12","9.043600991773953e-12","0.001678862369109524"
"469","D234","Drift","Drift","0.134399999999971","0.1344","2.9004576518332215e-14","3.915218225216293e-8","5.5543261642434684e-8","5","4","6.688210108770314e-17","3.9690594560992665e-12","4.399095996331093e-12","0.001698229944819829"
"470","Q47E","Quadrupole","Quadrupole","0.6000000000000227","0.6","2.275957200481571e-14","3.3800522802884814e-7","3.6257623186941277e-7","1","2","1.8018740015682266e-10","9.137364215955346e-11","5.365707699120023e-11","0.001912589659722741"
"471","D235","Drift","Drift","0.8537999999999784","0.8538","2.1649348980190553e-14","4.4955569178000765e-8","8.015321549501604e-8","5","6","3.8421191119572917e-13","3.014512738822722e-12","3.371746799948547e-11","0.002405507979460708"
"472","B47E","SBend","SBend","3.2873630000000276","3.2873625950511","4.049489277235807e-7","3.731018918662343e-5","5.277786163424063e-5","4","4","1.1121234181156348e-9","1.116345734508196e-9","8.882993999929662e-11","0.004767450766864911"
"473","D236","Drift","Drift","1.2373010000000022","1.237301","2.220446049250313e-15","4.1397928418618335e-8","8.426523997732694e-8","1","2","3.1426098681315866e-13","5.344809386471482e-12","4.131076600591421e-11","0.005524557138938846"
"474","DET_46E","Marker","Marker","0.0","0.0","0.0","0.0","0.0","1","1","0.0","0.0","0.0","0.005524557138938846"
"475","D237","Drift","Drift","0.08869999999996026","0.0887","3.9745984281580604e-14","4.840895286736227e-8","9.302146456744369e-8","5","2","2.5081033721047912e-14","6.611643958015501e-12","5.0474785971959396e-11","0.00557887440461613"
"476","Q46E","Quadrupole","Quadrupole","0.6000000000000227","0.6","2.275957200481571e-14","1.1913511390737597e-6","1.2605656061094377e-6","1","2","9.331437380612206e-10","4.755190382080277e-10","1.1416774622040327e-10","0.005706585487520677"
"477","D238","Drift","Drift","0.18259999999997945","0.1826","2.0566881531181025e-14","4.170065651121213e-8","7.783421419513469e-8","3","4","2.1069983859985518e-13","3.695095451676251e-12","5.109584901453329e-11","0.005671506619032485"
"478","B46E","SBend","SBend","6.575288999999998","6.575289","1.7763568394002505e-15","0.00014795824498492482","0.000208717406012711","3","3","5.136444213664089e-9","5.120858304735585e-9","9.757446413349857e-11","0.0053899652545261745"
"479","D239","Drift","Drift","0.5371390000000247","0.537139","2.4646951146678475e-14","3.913614032846624e-8","6.460817532129964e-8","3","4","4.76914430120939e-13","3.7093068417162756e-12","3.369608400898699e-11","0.005446585749526278"
"480","SEX_45E","Sextupole","Sextupole","0.27199999999999136","0.272","8.659739592076221e-15","5.986474160446509e-6","8.536681550341245e-6","1","2","7.791514178245145e-9","7.78729812057899e-9","5.243497620005346e-10","0.005458139064586476"
"481","D240","Drift","Drift","0.06389999999998963","0.0639","1.0366707492437399e-14","4.49221236736852e-8","8.106139978927007e-8","3","4","1.655207501017613e-14","6.974135461843001e-12","3.899661149553424e-11","0.005464688062039258"
"482","Q45E","Quadrupole","Quadrupole","0.6000000000000227","0.6","2.275957200481571e-14","4.941761669874367e-7","5.287692866968939e-7","1","2","1.7673598522172096e-10","9.31287304217765e-11","6.66422212010874e-10","0.005831484433493017"
"483","D241","Drift","Drift","0.07139999999998281","0.0714","1.7194579093882112e-14","3.8038073510437975e-8","4.8050518932495855e-8","3","4","1.690031933846271e-14","4.522970539766469e-12","1.0044409748388716e-11","0.005912244351016227"
"484","DET_45E","Marker","Marker","0.0","0.0","0.0","0.0","0.0","1","1","0.0","0.0","0.0","0.005912244351016227"
"485","D242","Drift","Drift","1.1759999999999877","1.176","1.2212453270876722e-14","3.601973238050113e-8","7.133538304449907e-8","5","6","7.458233150214449e-14","5.084214299566625e-12","2.624020965791285e-11","0.00724016184431342"
"486","OCT_45E","Octupole","Octupole","0.38100000000002865","0.381","2.864375403532904e-14","2.562696917234528e-8","5.2495903587870136e-8","5","4","1.619182827399605e-13","4.123609509477694e-12","2.920540003413519e-11","0.007670359004645633"
"487","D243","Drift","Drift","0.5202999999999633","0.5203","3.6637359812630166e-14","4.077471663059069e-8","7.715073168613845e-8","5","6","4.828188029287556e-13","5.9601815670384806e-12","3.3685280259598827e-11","0.008257742871510487"
"488","H_SEP_45E","ELSeparator","Kicker","2.3894000000000233","2.3894","2.3092638912203256e-14","4.668086192261001e-6","6.524983947593079e-6","1","2","4.470160605212056e-8","4.4720800891563835e-8","5.334785391220009e-10","0.010972536090463336"
"489","D244","Drift","Drift","0.8396099999999933","0.83961","6.661338147750939e-15","3.9827595709509384e-8","7.17694610016633e-8","5","4","1.0868061013196189e-13","6.1698895775438856e-12","8.762448991221639e-12","0.011920652641041585"
"490","DET_44E","Marker","Marker","0.0","0.0","0.0","0.0","0.0","1","1","0.0","0.0","0.0","0.011920652641041585"
"491","D245","Drift","Drift","0.02600000000001046","0.026","1.0460382560140147e-14","3.0009787268430866e-8","5.136039625501201e-8","5","4","1.621938532692641e-16","4.496942748732913e-12","1.1286123077769439e-11","0.011950024328314157"
"492","SEX_44E","Sextupole","Sextupole","0.27199999999999136","0.272","8.659739592076221e-15","1.0372658250823452e-5","1.4685510571852604e-5","3","4","5.813040667907753e-9","5.800941119821212e-9","3.095714990001453e-10","0.012276025813825697"
"493","D246","Drift","Drift","0.06409999999999627","0.0641","3.733124920302089e-15","3.033971672505853e-8","5.4811681250970915e-8","1","2","2.103300941004429e-15","6.606890273590238e-12","1.4137000597935767e-11","0.012349281675664514"
"494","Q44E","Quadrupole","Quadrupole","0.6000000000000227","0.6","2.275957200481571e-14","9.338544437742513e-8","1.6898103082634186e-7","1","2","1.0172911449855826e-11","9.131698869291327e-12","3.680204520035285e-10","0.012526218066255979"
"495","D247","Drift","Drift","0.18259899999998197","0.182599","1.8041124150158794e-14","4.826760157290144e-8","6.652958812549302e-8","5","6","3.3520195967787093e-14","9.877487218580951e-12","9.960115699325818e-12","0.012424865366583049"
"496","B44E","SBend","SBend","6.575288999999998","6.575289","1.7763568394002505e-15","5.67229175884032e-5","7.955952411017093e-5","3","3","7.841164548427559e-10","7.840035860101624e-10","3.064125849751298e-10","0.006891492594959914"
"497","D248","Drift","Drift","0.4507370000000037","0.450737","3.7192471324942744e-15","4.4615612981857566e-8","9.194667331322484e-8","3","4","7.205906607881819e-15","8.762759384751094e-12","1.774151138500546e-11","0.006619314562740897"
"498","Q43AE","Quadrupole","Quadrupole","0.6000000000000227","0.6","2.275957200481571e-14","3.2015655881956206e-7","3.4610299649935734e-7","1","2","1.4921712997162384e-10","6.948364453251976e-11","4.944468480483355e-10","0.00653321200631396"
"499","D249","Drift","Drift","2.223462999999981","2.223463","1.9095836023552692e-14","3.292754697202527e-8","5.3546025067987e-8","1","6","2.7875746534607474e-12","1.3339348289148623e-11","3.984770196099885e-11","0.0072332729574426935"
"500","DET_43E","Marker","Marker","0.0","0.0","0.0","0.0","0.0","1","1","0.0","0.0","0.0","0.0072332729574426935"
"501","D250","Drift","Drift","0.035399999999981446","0.0354","1.855460229904793e-14","4.4993363784445634e-8","9.109758809253258e-8","5","4","2.075782901551351e-14","3.1812614202002612e-12","3.719285990300136e-11","0.00724449280747308"
"502","SEX_43E","Sextupole","Sextupole","0.27199999999999136","0.272","8.659739592076221e-15","2.3826978113872244e-6","3.4116768585546338e-6","1","2","2.7142755518089428e-9","2.708346829791153e-9","2.7454410424752884e-10","0.007326900431728234"
"503","D251","Drift","Drift","0.06400000000002137","0.064","2.1371793224034263e-14","4.034429583466004e-8","9.169776353219163e-8","3","4","4.7729228662179994e-15","7.525487482793695e-12","4.813856214688772e-11","0.0073472622753172345"
"504","Q43E","Quadrupole","Quadrupole","0.6000000000000227","0.6","2.275957200481571e-14","3.2450434384045934e-7","3.792501976628157e-7","1","2","1.838822011324126e-10","9.411381222956816e-11","3.192278906494206e-10","0.007220915773629599"
"505","D252","Drift","Drift","0.15713999999996986","0.15714","3.0142555118573e-14","2.2699635647329112e-8","3.224087241764674e-8","1","6","7.332612741760925e-17","4.659074124765961e-12","5.730371906154108e-12","0.007106141589240167"
"506","B43E","SBend","SBend","6.574262000000033","6.574262","3.2862601528904634e-14","3.582067223395491e-6","5.945694655031806e-6","3","3","1.1760970077112442e-10","1.0546221827014172e-10","3.7445451427087217e-10","0.0021612440809946065"
"507","D253","Drift","Drift","0.5026399999999853","0.50264","1.4654943925052066e-14","2.5363255386278376e-8","4.7238241900196537e-8","5","2","1.3547334757248172e-16","3.2973936081592825e-12","3.360405703700664e-12","0.0019798003285771415"
"508","DET_42E","Marker","Marker","0.0","0.0","0.0","0.0","0.0","1","1","0.0","0.0","0.0","0.0019798003285771415"
"509","D254","Drift","Drift","0.037399999999990996","0.0374","9.006684287271582e-15","3.506966068867055e-8","6.002758437186393e-8","5","2","9.860333183056579e-18","5.748989825860029e-12","4.200503660178878e-12","0.0019890891221834295"
"510","SEX_42E","Sextupole","Sextupole","0.27199999999999136","0.272","8.659739592076221e-15","1.1528006540362234e-5","1.6303856489596754e-5","1","2","5.260810281621417e-10","5.174085344200607e-10","3.956443540842347e-10","0.0020536767551897483"
"511","D255","Drift","Drift","0.06100000000003547","0.061","3.547162563677375e-14","4.063698013850533e-8","5.843537239857073e-8","3","6","4.762702359157493e-17","9.303252179043708e-12","8.920385697469557e-12","0.002068945656773735"
"512","Q42E","Quadrupole","Quadrupole","0.5999999999999659","0.6","3.4083846855992306e-14","3.7087844617644805e-7","4.060867417218597e-7","1","2","2.042142340646924e-10","1.0005772946297675e-10","3.63495352958057e-10","0.002132540511236236"
"513","D256","Drift","Drift","0.1571400000000267","0.15714","2.6700863742235015e-14","1.7656241089805328e-8","3.224008825574843e-8","3","6","1.894020274568956e-14","6.591251416193655e-12","2.191789805205957e-11","0.0021262147895813044"
"514","B42E","SBend","SBend","6.574261999999976","6.574262","2.398081733190338e-14","8.244531249368414e-5","0.00011654529096084104","4","4","2.461842422286432e-9","2.4775354537842544e-9","3.8998280000684905e-10","0.0020931374780553957"
"515","D257","Drift","Drift","0.4885400000000004","0.48854","4.440892098500626e-16","1.387842822424528e-8","2.3152066987341883e-8","5","2","1.221858131602209e-13","9.661415330958212e-12","1.0930638853897875e-11","0.0021196313869120686"
"516","DET_41E","Marker","Marker","0.0","0.0","0.0","0.0","0.0","1","1","0.0","0.0","0.0","0.0021196313869120686"
"517","D258","Drift","Drift","0.048699999999996635","0.0487","3.3653635433950058e-15","4.046610790823317e-8","9.45799002783026e-8","5","6","2.310620000564175e-14","9.62313995850339e-12","3.321611041773309e-11","0.0021222740132705864"
"518","SEX_41E","Sextupole","Sextupole","0.27199999999999136","0.272","8.659739592076221e-15","6.730229106133301e-6","1.3464788732173691e-5","1","1","3.714292899682906e-9","3.7138101231445897e-9","4.1147279000235896e-11","0.0021332472472088693"
"519","D259","Drift","Drift","0.06380000000001473","0.0638","1.4738210651898953e-14","3.8699756649274164e-8","6.420315691764922e-8","3","4","4.205712962620617e-14","5.017917152757775e-12","3.135532935724661e-11","0.0021367306776571837"
"520","Q41E","Quadrupole","Quadrupole","0.6000000000000227","0.6","2.275957200481571e-14","1.169139823176124e-6","1.2587154545966706e-6","1","2","8.828020852313587e-10","4.3643338281437044e-10","4.648864409748099e-11","0.0020826764632894124"
"521","D260","Drift","Drift","0.15713999999996986","0.15714","3.0142555118573e-14","4.964325706058331e-8","8.608804730748692e-8","5","4","1.2807794507140025e-13","7.646046786707363e-12","3.4542772071530226e-11","0.002045977190425541"
"522","B41E","SBend","SBend","6.574262000000033","6.574262","3.2862601528904634e-14","8.830624472233595e-5","0.00012481666460739503","3","3","4.71987566180849e-9","4.744161247335031e-9","3.327614789619404e-11","0.0032274994086795017"
"523","D261","Drift","Drift","0.48874000000000706","0.48874","7.049916206369744e-15","3.847288548852745e-8","6.430012183774788e-8","3","4","1.653002765311952e-13","5.5378843871745076e-12","2.1793620727517116e-11","0.003326502384902147"
"524","DET_40E","Marker","Marker","0.0","0.0","0.0","0.0","0.0","1","1","0.0","0.0","0.0","0.003326502384902147"
"525","D262","Drift","Drift","0.0473999999999819","0.0474","1.8096635301390052e-14","3.390614467744784e-8","5.261633956254454e-8","5","6","3.318198755717482e-14","5.664984106812376e-12","2.4653742155406055e-11","0.0033361035532229744"
"526","SEX_40E","Sextupole","Sextupole","0.27199999999999136","0.272","8.659739592076221e-15","2.9170561592684052e-5","4.1813389826588294e-5","1","2","3.3843149690940794e-8","3.391312838885163e-8","4.047216190003518e-10","0.003385196922404708"
"527","D263","Drift","Drift","0.06490000000002283","0.0649","2.282896094385478e-14","4.40807384483044e-8","9.339810848549641e-8","3","4","3.9336053137783894e-14","2.1955787882221856e-12","4.737423777920191e-11","0.0033978762905172433"
"528","Q40E","Quadrupole","Quadrupole","0.5999999999999659","0.6","3.4083846855992306e-14","3.889208268770261e-7","4.2624912223448274e-7","1","2","2.2251481907042958e-10","1.1050529762079986e-10","4.2095773481604093e-10","0.0033748245775261365"
"529","D264","Drift","Drift","0.1571400000000267","0.15714","2.6700863742235015e-14","2.3186059666761263e-8","4.1215087396266583e-8","3","6","3.605109474698211e-15","3.9321110759528e-12","6.771886870704513e-12","0.0033321116855945243"
"530","B40E","SBend","SBend","6.574261999999976","6.574262","2.398081733190338e-14","1.6436569695743586e-5","2.313588799042916e-5","4","4","3.3766455020729725e-10","3.2533306724183116e-10","2.620510110176808e-10","0.005500708833920953"
"531","D265","Drift","Drift","0.48874000000000706","0.48874","7.049916206369744e-15","4.9394882683435914e-8","1.0671215680938975e-7","1","6","3.1553808807028307e-14","9.93803997428877e-12","1.0838177794472714e-11","0.005736435490492298"
"532","DET_39E","Marker","Marker","0.0","0.0","0.0","0.0","0.0","1","1","0.0","0.0","0.0","0.005736435490492298"
"533","D266","Drift","Drift","0.047000000000025466","0.047","2.5465740627339528e-14","4.677296614798272e-8","7.412515580059833e-8","5","4","1.557625306241092e-17","6.210097757211597e-12","1.1305852955223461e-11","0.005759104297750284"
"534","SEX_39E","Sextupole","Sextupole","0.27199999999999136","0.272","8.659739592076221e-15","4.819647943365979e-5","6.81960998044557e-5","1","2","1.0191068355301652e-8","1.0395564757972875e-8","3.238308460089528e-10","0.005790430562324644"
"535","D267","Drift","Drift","0.06529999999997926","0.0653","2.0733414984874798e-14","4.724337616152914e-8","7.438718638171441e-8","5","2","1.4011225718050689e-15","4.88131778920986e-12","1.4497813106278956e-11","0.005820144868486921"
"536","Q39E","Quadrupole","Quadrupole","0.6000000000000227","0.6","2.275957200481571e-14","1.914211604781002e-7","2.2612313430374903e-7","1","2","7.238505975171172e-11","3.3272723118371594e-11","3.3005954219733624e-10","0.005872970531374477"
"537","D268","Drift","Drift","0.15713999999996986","0.15714","3.0142555118573e-14","4.159964497874036e-8","6.83451433117351e-8","3","4","7.211996979913369e-16","2.403559989927473e-12","2.3785895128525247e-11","0.005829264388532707"
"538","B39E","SBend","SBend","6.574262000000033","6.574262","3.2862601528904634e-14","6.450019833403875e-5","9.101490793970915e-5","3","3","7.001538152438897e-10","6.730550216629038e-10","4.125030529829321e-10","0.004988625929275514"
"539","D269","Drift","Drift","0.3636399999999753","0.36364","2.4702462297909733e-14","3.3584148240173306e-8","6.188511608775151e-8","3","4","3.003614213647538e-13","3.5638994807054604e-12","1.0240393060433062e-11","0.004876800249963509"
"540","BUMP_38E","Kicker","Kicker","0.228999999999985","0.229","1.5015766408055242e-14","4.763511771144202e-8","6.446517532244906e-8","1","2","3.4124970120293045e-14","2.1552441448413834e-12","4.074306690637908e-11","0.004806362950279919"
"541","D270","Drift","Drift","0.1290000000000191","0.129","1.9095836023552692e-14","4.738850270524786e-8","9.867220750937606e-8","3","4","3.4070439681013475e-14","2.4181523753871725e-12","3.67116111815724e-11","0.004766708308476808"
"542","DET_38E","Marker","Marker","0.0","0.0","0.0","0.0","0.0","1","1","0.0","0.0","0.0","0.004766708308476808"
"543","D271","Drift","Drift","0.04270000000002483","0.0427","2.4827362388180063e-14","4.705668329302304e-8","6.218200209556608e-8","1","2","2.577674325620211e-14","5.656937158288189e-12","4.168650147295949e-11","0.004753582314638294"
"544","SEX_38E","Sextupole","Sextupole","0.27199999999999136","0.272","8.659739592076221e-15","3.864256475183403e-5","5.480276932011919e-5","1","2","3.2533226446627917e-8","3.275490200252418e-8","6.854754869192042e-10","0.004728389873381644"
"545","D272","Drift","Drift","0.06169999999997344","0.0617","2.6555146970252963e-14","4.341378192149602e-8","7.7999113664642e-8","5","6","3.158040357527492e-14","8.909273926244188e-12","2.8422628833846275e-11","0.004710121006294088"
"546","Q38E","Quadrupole","Quadrupole","0.6000000000000227","0.6","2.275957200481571e-14","4.1659262561832833e-7","4.564201733551198e-7","1","2","2.0178664121572876e-10","1.0477334104475045e-10","6.890721812591316e-10","0.004732515748440136"
"547","D273","Drift","Drift","0.15713999999996986","0.15714","3.0142555118573e-14","4.515854872905395e-8","1.0255005613143202e-7","5","2","2.45059790138686e-13","4.7383277856916095e-12","5.806444821482293e-11","0.004790452341257634"
"548","B38E","SBend","SBend","6.574262000000033","6.574262","3.2862601528904634e-14","0.00010201665222442369","0.0001440751477225531","4","4","1.2546870964438313e-9","1.276610138496617e-9","4.724060136129804e-10","0.005135536792877815"
"549","D274","Drift","Drift","0.4884399999999687","0.48844","3.1308289294429414e-14","4.734103949893402e-8","9.269806507007634e-8","5","4","4.0350855189071934e-13","7.236631209366334e-12","4.8227296288450017e-11","0.005473514370230248"
"550","DET_37E","Marker","Marker","0.0","0.0","0.0","0.0","0.0","1","1","0.0","0.0","0.0","0.005473514370230248"
"551","D275","Drift","Drift","0.048499999999989996","0.0485","1.0005885009434223e-14","4.5044481367106926e-8","5.809004925527057e-8","3","4","4.52498476121868e-14","3.6292493804050002e-12","4.8450735611049733e-11","0.005507232331027012"
"552","SEX_37E","Sextupole","Sextupole","0.2720000000000482","0.272","4.8183679268731794e-14","2.4640291492739053e-6","3.6499112254864124e-6","3","4","3.3516821601733616e-9","3.353199776873206e-9","1.5491712199080382e-10","0.005714650407277588"
"553","D276","Drift","Drift","0.06409999999999627","0.0641","3.733124920302089e-15","4.051146097749925e-8","7.82918615207523e-8","3","4","1.7061151989106222e-14","7.4173184955173e-12","3.2377702949282217e-11","0.005758763550332446"
"554","Q37E","Quadrupole","Quadrupole","0.5999999999999659","0.6","3.4083846855992306e-14","1.0287907500350357e-6","1.0941091116356776e-6","1","2","7.609096382490965e-10","3.8106055377101766e-10","1.8990162198827265e-10","0.005941982599715345"
"555","D277","Drift","Drift","0.1571400000000267","0.15714","2.6700863742235015e-14","4.494123104215042e-8","9.767406679388705e-8","3","4","1.9812208176375162e-14","2.6149669452371627e-12","3.254504903960932e-11","0.005927314513776594"
"556","B37E","SBend","SBend","6.574261999999976","6.574262","2.398081733190338e-14","5.665924675657408e-5","8.021976595899182e-5","4","4","2.49813955201849e-9","2.5285572388477435e-9","1.895509204241294e-10","0.0029586603165649983"
"557","D278","Drift","Drift","0.32164000000000215","0.32164","2.1649348980190553e-15","4.940983829915437e-8","7.61335398986568e-8","5","4","2.3657459844076202e-14","4.2028877123359565e-12","1.8404300219238e-11","0.0030490917305603382"
"558","DET_36E","Marker","Marker","0.0","0.0","0.0","0.0","0.0","1","1","0.0","0.0","0.0","0.0030490917305603382"
"559","D279","Drift","Drift","0.0262000000000171","0.0262","1.709743457922741e-14","4.475356847232262e-8","8.453134369011634e-8","3","6","4.651727037968831e-15","7.883484446843947e-12","2.8386200020321523e-11","0.0030564577772262957"
"560","SEX_36E","Sextupole","Sextupole","0.27199999999999136","0.272","8.659739592076221e-15","2.490438120505978e-6","4.765267623958081e-6","1","2","1.778278446879398e-9","1.7721906366442025e-9","5.4741553995383933e-11","0.003129274313850239"
"561","D280","Drift","Drift","0.06369999999998299","0.0637","1.7014167852380524e-14","4.5223526021209715e-8","7.599693129141344e-8","1","2","2.4654462131928914e-15","6.22930557776704e-12","3.834446692455029e-11","0.0031472208861123008"
"562","Q36E","Quadrupole","Quadrupole","0.6000000000000227","0.6","2.275957200481571e-14","4.307897831790086e-7","4.80511699694329e-7","1","2","1.780670476521362e-10","9.365144488897303e-11","3.018903508254789e-11","0.003197078833088174"
"563","D281","Drift","Drift","0.32269999999999754","0.3227","2.4424906541753444e-15","4.8380249972890255e-8","7.939981039208163e-8","3","4","4.3230965374418054e-14","3.43952904352518e-12","2.2094989900189876e-11","0.003159285531788125"
